company_id,company_name,num_laid_off,pct_laid_off,industry,office,country_code,country,region,continent,date_announced,year,quarter,month,weekday,week,stage,mn_raised_dollar,source
533,Clutch,76,0.22,Transportation,Toronto,CAN,Canada,Northern America,North America,2022-06-29,2022,Q2,6,Wednesday,26,Series B,153,https://betakit.com/clutch-cuts-staff-to-extend-runway-citing-market-conditions/
1569,Modsy,NA,NA,Retail,SF Bay Area,USA,United States,Northern America,North America,2022-06-29,2022,Q2,6,Wednesday,26,Series C,72,https://techcrunch.com/2022/06/29/modsy-shuts-down-design-services-cutting-roles-and-disrupting-orders/
1770,Oye Rickshaw,40,0.2,Transportation,New Delhi,IND,India,Southern Asia,Asia,2022-06-29,2022,Q2,6,Wednesday,26,Unknown,13,https://inc42.com/buzz/exclusive-matrix-partners-backed-oye-rickshaw-lays-off-40-employees/
227,Baton,16,0.25,Transportation,SF Bay Area,USA,United States,Northern America,North America,2022-06-29,2022,Q2,6,Wednesday,26,Series A,13,https://www.freightwaves.com/news/digital-drop-freight-platform-baton-lays-off-25-of-workforce
685,Degreed,NA,0.15,Education,SF Bay Area,USA,United States,Northern America,North America,2022-06-29,2022,Q2,6,Wednesday,26,Series D,411,https://www.linkedin.com/posts/degreed_a-note-from-degreed-ceo-david-blake-transparency-activity-6947962317351395328-Xzw7/
1125,HomeLight,NA,0.19,Real Estate,SF Bay Area,USA,United States,Northern America,North America,2022-06-29,2022,Q2,6,Wednesday,26,Series D,743,https://www.linkedin.com/feed/update/urn:li:activity:6947954503673409536/
2633,Volt Bank,NA,1,Finance,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2022-06-29,2022,Q2,6,Wednesday,26,Series E,90,https://www.smh.com.au/business/banking-and-finance/neobank-volt-to-shut-down-return-deposits-to-customers-after-funding-struggles-20220629-p5axl1.html
2464,Toppr,350,NA,Education,Mumbai,IND,India,Southern Asia,Asia,2022-06-29,2022,Q2,6,Wednesday,26,Acquired,112,https://inc42.com/buzz/after-whitehat-jr-byjus-owned-toppr-lays-off-350-employees/
610,Crejo.Fun,170,1,Education,Bengaluru,IND,India,Southern Asia,Asia,2022-06-30,2022,Q2,6,Thursday,26,Seed,3,https://inc42.com/buzz/exclusive-matrix-backed-edtech-startup-crejo-fun-shuts-down/
1625,Nate,30,0.2,Retail,New York City,USA,United States,Northern America,North America,2022-06-30,2022,Q2,6,Thursday,26,Series A,47,https://www.theinformation.com/articles/coatue-backed-shopping-startup-that-exaggerated-tech-capabilities-to-potential-investors-lays-off-20-of-staff
2285,Stash Financial,40,0.08,Finance,New York City,USA,United States,Northern America,North America,2022-06-30,2022,Q2,6,Thursday,26,Unknown,480,https://www.forbes.com/sites/jeffkauflin/2022/07/28/in-fintech-2022-is-becoming-the-year-of-layoffs/?sh=70ae2b0d20f3
979,Gavelytics,NA,1,Legal,Los Angeles,USA,United States,Northern America,North America,2022-06-30,2022,Q2,6,Thursday,26,Seed,5,https://www.lawnext.com/2022/06/litigation-analytics-company-gavelytics-is-shutting-down-tomorrow.html
884,Finleap Connect,14,0.1,Finance,Hamburg,DEU,Germany,Western Europe,Europe,2022-06-30,2022,Q2,6,Thursday,26,Series A,22,https://paymentandbanking.com/open-banking-anbieter-finleap-connect-vollzieht-wechsel-an-der-management-spitze/
2323,Sundae,NA,0.15,Real Estate,SF Bay Area,USA,United States,Northern America,North America,2022-06-30,2022,Q2,6,Thursday,26,Series C,135,https://www.realtrends.com/articles/sundae-lays-off-15-of-employees/
2306,Stream,20,0.12,Product,Boulder,USA,United States,Northern America,North America,2022-06-30,2022,Q2,6,Thursday,26,Series B,58,https://twitter.com/gergelyorosz/status/1542559097878466561?s=21&t=j_BKvp6OmyhkImXKMIPJIA
2225,Snyk,30,NA,Security,Boston,USA,United States,Northern America,North America,2022-06-30,2022,Q2,6,Thursday,26,Series F,849,https://snyk.io/blog/announcing-organizational-updates-to-better-serve-our-customers/
801,Enjoy,400,0.18,Retail,SF Bay Area,USA,United States,Northern America,North America,2022-06-30,2022,Q2,6,Thursday,26,Post-IPO,310,https://news.crunchbase.com/public/bankruptcy-enjoy-apple-ron-johnson/
2118,Secfi,NA,NA,Finance,SF Bay Area,USA,United States,Northern America,North America,2022-06-30,2022,Q2,6,Thursday,26,Series A,7,Internal memo
24,Abra,12,0.05,Crypto,SF Bay Area,USA,United States,Northern America,North America,2022-06-30,2022,Q2,6,Thursday,26,Series C,106,https://www.theblock.co/post/155209/abra-becomes-latest-crypto-firm-to-cut-jobs
220,Bamboo Health,52,NA,Healthcare,Louisville,USA,United States,Northern America,North America,2022-07-01,2022,Q3,7,Friday,26,Unknown,NA,Internal memo
2387,Teleport,15,0.06,Infrastructure,SF Bay Area,USA,United States,Northern America,North America,2022-07-01,2022,Q3,7,Friday,26,Series C,169,https://goteleport.com/blog/managing-downturn/
2650,WanderJaunt,85,1,Travel,SF Bay Area,USA,United States,Northern America,North America,2022-07-01,2022,Q3,7,Friday,26,Series B,26,https://shorttermrentalz.com/news/wanderjaunt-ceases-operations/#.Yr7oNfKExPA.twitter
411,Canoo,58,0.06,Transportation,Los Angeles,USA,United States,Northern America,North America,2022-07-01,2022,Q3,7,Friday,26,Post-IPO,300,https://www.businessinsider.com/canoo-layoffs-production-goals-electric-vehicle-startup-2022-6
2014,Remesh,NA,NA,Support,New York City,USA,United States,Northern America,North America,2022-07-01,2022,Q3,7,Friday,26,Series A,38,Internal memo
2762,Zepto,NA,0.1,Finance,Brisbane,AUS,Australia,Australia and New Zealand,Oceania,2022-07-02,2022,Q3,7,Saturday,26,Series A,25,https://www.smh.com.au/business/entrepreneurship/everybody-thought-they-were-the-exception-start-ups-optimism-hits-hard-reality-20220630-p5axzk.html
1397,LetsGetChecked,NA,NA,Healthcare,New York City,USA,United States,Northern America,North America,2022-07-02,2022,Q3,7,Saturday,26,Series D,263,https://www.businesspost.ie/tech/tech-unicorn-letsgetchecked-lays-off-staff-including-dublin-workers/
1842,Perx Health,NA,NA,Healthcare,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2022-07-02,2022,Q3,7,Saturday,26,Seed,2,https://www.smh.com.au/business/entrepreneurship/everybody-thought-they-were-the-exception-start-ups-optimism-hits-hard-reality-20220630-p5axzk.html
455,Celsius,150,0.25,Crypto,New York City,USA,United States,Northern America,North America,2022-07-03,2022,Q3,7,Sunday,26,Series B,864,https://www.calcalistech.com/ctechnews/article/syvuxha99
1033,Gorillas,540,NA,Food,Berlin,DEU,Germany,Western Europe,Europe,2022-07-03,2022,Q3,7,Sunday,26,Series C,1300,https://www.retailfood.it/index.php/2022/07/03/gorillas-flop-lascia-litalia/
1394,Lendis,18,0.15,Other,Berlin,DEU,Germany,Western Europe,Europe,2022-07-04,2022,Q3,7,Monday,27,Series A,90,https://www.businessinsider.de/gruenderszene/news/news-ticker-lendis-2022-07/
1411,Lightricks,80,0.12,Consumer,Jerusalem,ISR,Israel,Western Asia,Asia,2022-07-04,2022,Q3,7,Monday,27,Series D,335,https://en.globes.co.il/en/article-app-developer-lightricks-lays-off-70-in-israel-1001417020
66,Airtasker,NA,NA,Consumer,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2022-07-04,2022,Q3,7,Monday,27,Series C,26,https://www.afr.com/technology/australia-post-disruptor-sendle-airtasker-lead-in-tech-jobs-losses-20220701-p5aydb
2130,Sendle,27,0.12,Logistics,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2022-07-04,2022,Q3,7,Monday,27,Series C,69,https://www.afr.com/technology/australia-post-disruptor-sendle-airtasker-lead-in-tech-jobs-losses-20220701-p5aydb
475,Chessable,29,NA,Consumer,London,GBR,United Kingdom,Northern Europe,Europe,2022-07-04,2022,Q3,7,Monday,27,Acquired,0,https://dotesports.com/chess/news/chessbase-lays-off-29-employees-citing-new-economic-reality
2599,Verbit,80,0.1,Data,New York City,USA,United States,Northern America,North America,2022-07-05,2022,Q3,7,Tuesday,27,Series E,569,https://www.calcalistech.com/ctechnews/article/bj4k0azi5
368,Bullish,30,0.08,Crypto,Hong Kong,HKG,Hong Kong,Eastern Asia,Asia,2022-07-05,2022,Q3,7,Tuesday,27,Unknown,300,https://www.theblock.co/post/155859/bullish-com-cuts-jobs-crypto-exchange
2353,Syte,13,0.08,Retail,Tel Aviv,ISR,Israel,Western Asia,Asia,2022-07-05,2022,Q3,7,Tuesday,27,Series C,71,https://www.themarker.com/technation/2022-07-04/ty-article/.premium/00000181-ca01-d0be-a5e9-ff132aa30000
819,eToro,100,0.06,Finance,Tel Aviv,ISR,Israel,Western Asia,Asia,2022-07-05,2022,Q3,7,Tuesday,27,Unknown,322,https://www.calcalistech.com/ctechnews/article/ryoxm611sc
1433,Loft,384,0.12,Real Estate,Sao Paulo,BRA,Brazil,Latin America and the Caribbean,South America,2022-07-05,2022,Q3,7,Tuesday,27,Unknown,788,https://startups.com.br/noticias/loft-faz-segunda-rodada-de-demissoes-e-corta-mais-380/
2421,Thimble,20,0.33,Finance,New York City,USA,United States,Northern America,North America,2022-07-05,2022,Q3,7,Tuesday,27,Series A,28,https://coverager.com/layoffs-at-thimble/
288,Bizzabo,120,0.3,Marketing,New York City,USA,United States,Northern America,North America,2022-07-05,2022,Q3,7,Tuesday,27,Series E,194,https://www.calcalistech.com/ctechnews/article/hysobwfi5
1763,Outschool,31,0.18,Education,SF Bay Area,USA,United States,Northern America,North America,2022-07-05,2022,Q3,7,Tuesday,27,Series D,240,https://techcrunch.com/2022/07/05/outschool-which-raised-a-series-b-c-and-d-in-12-months-lays-off-18-of-workforce/
2477,Transmit Security,27,0.07,Security,Boston,USA,United States,Northern America,North America,2022-07-05,2022,Q3,7,Tuesday,27,Series A,583,https://www.themarker.com/technation/2022-07-05/ty-article/.premium/00000181-cd88-dd1b-a7d1-efffaa730000
2160,Shopify,50,NA,Retail,Ottawa,CAN,Canada,Northern America,North America,2022-07-06,2022,Q3,7,Wednesday,27,Post-IPO,122,https://www.theglobeandmail.com/business/article-shopify-compensation-hiring-plans/
118,Anodot,35,0.27,Data,Tel Aviv,ISR,Israel,Western Asia,Asia,2022-07-06,2022,Q3,7,Wednesday,27,Series C,64,https://www.calcalistech.com/ctechnews/article/sypfe11ms5
118,Anodot,15,0.2,Data,Tel Aviv,ISR,Israel,Western Asia,Asia,2022-07-06,2022,Q3,7,Wednesday,27,Series C,64,https://www.calcalistech.com/ctechnews/article/sjy5hbre3
2270,SQream,30,0.18,Data,New York City,USA,United States,Northern America,North America,2022-07-06,2022,Q3,7,Wednesday,27,Series B,77,https://www.calcalistech.com/ctechnews/article/hyvmtrmo9
1592,Motif Foodworks,NA,NA,Food,Boston,USA,United States,Northern America,North America,2022-07-06,2022,Q3,7,Wednesday,27,Series B,344,https://www.foodnavigator-usa.com/Article/2022/07/06/Layoffs-at-Motif-FoodWorks-We-re-pivoting-our-focus-to-key-priorities-that-we-know-will-return-maximum-ROI#
2015,Remote,100,0.09,HR,SF Bay Area,USA,United States,Northern America,North America,2022-07-06,2022,Q3,7,Wednesday,27,Series C,496,https://www.publico.pt/2022/07/06/economia/noticia/crise-chega-tecnologicas-portugal-remote-despede-9-2012650
147,Argo AI,150,0.05,Transportation,Pittsburgh,USA,United States,Northern America,North America,2022-07-07,2022,Q3,7,Thursday,27,Unknown,3600,https://techcrunch.com/2022/07/07/ford-vw-backed-argo-ai-lays-off-150-workers-slows-hiring/
1652,Next Insurance,150,0.17,Finance,SF Bay Area,USA,United States,Northern America,North America,2022-07-07,2022,Q3,7,Thursday,27,Series E,881,https://www.calcalistech.com/ctechnews/article/byybineic
453,Cedar,NA,0.24,Healthcare,New York City,USA,United States,Northern America,North America,2022-07-07,2022,Q3,7,Thursday,27,Series D,351,https://www.businessinsider.com/cedar-layoffs-workers-jobs-cut-healthcare-market-downturn-2022-7
2697,Wizeline,NA,NA,Product,SF Bay Area,USA,United States,Northern America,North America,2022-07-22,2022,Q3,7,Friday,29,Acquired,62,Internal memo
50,Adwerx,40,NA,Marketing,Durham,USA,United States,Northern America,North America,2022-07-07,2022,Q3,7,Thursday,27,Unknown,20,https://www.inman.com/2022/07/08/adwerx-lays-off-40-employees-as-company-slows-new-initiatives/
796,Emotive,30,0.18,Marketing,Los Angeles,USA,United States,Northern America,North America,2022-07-07,2022,Q3,7,Thursday,27,Series B,78,https://dot.la/emotive-layoffs-2657628462.html
2530,Twitter,NA,NA,Consumer,SF Bay Area,USA,United States,Northern America,North America,2022-07-07,2022,Q3,7,Thursday,27,Post-IPO,5700,https://www.wsj.com/articles/twitter-lays-off-third-of-talent-team-11657227105
400,Calibrate,156,0.24,Healthcare,New York City,USA,United States,Northern America,North America,2022-07-08,2022,Q3,7,Friday,27,Series B,127,https://news.bloomberglaw.com/capital-markets/health-startup-calibrate-cuts-24-of-workforce-in-restructuring
378,Butler Hospitality,1000,1,Food,New York City,USA,United States,Northern America,North America,2022-07-08,2022,Q3,7,Friday,27,Series B,50,https://techcrunch.com/2022/07/08/butler-shows-hundreds-of-employees-the-door-after-raising-50m-for-room-service-delivery/
1657,NextRoll,NA,0.03,Marketing,SF Bay Area,USA,United States,Northern America,North America,2022-07-08,2022,Q3,7,Friday,27,Unknown,108,https://www.businessinsider.com/nextroll-lays-off-sales-and-recruitment-staffers-2022-7
1937,PuduTech,1500,NA,Other,Shenzen,CHN,China,Eastern Asia,Asia,2022-07-08,2022,Q3,7,Friday,27,Series C,184,https://www.therobotreport.com/reports-major-layoffs-at-pudu-robotics/
1653,Nextbite,NA,NA,Food,Denver,USA,United States,Northern America,North America,2022-07-09,2022,Q3,7,Saturday,27,Series C,150,https://www.businessinsider.com/softbank-backed-virtual-brand-startup-nextbite-lays-off-staff-2022-7
126,Apeel Sciences,NA,NA,Food,Santa Barbara,USA,United States,Northern America,North America,2022-07-11,2022,Q3,7,Monday,28,Series E,640,https://www.pacbiztimes.com/2022/07/11/goletas-apeel-lays-off-undisclosed-number-of-employees/
1181,Ignite,NA,0.5,Crypto,SF Bay Area,USA,United States,Northern America,North America,2022-07-11,2022,Q3,7,Monday,28,Series A,9,https://www.coindesk.com/business/2022/07/01/cosmos-builder-ignite-cuts-headcount-by-more-than-50-ex-employees-say/
86,Alice,63,NA,Healthcare,Sao Paulo,BRA,Brazil,Latin America and the Caribbean,South America,2022-07-11,2022,Q3,7,Monday,28,Series C,174,https://forbes.com.br/carreira/2022/07/healthtech-alice-demite-63-funcionarios/
1135,Hopin,242,0.29,Other,London,GBR,United Kingdom,Northern Europe,Europe,2022-07-11,2022,Q3,7,Monday,28,Series D,1000,https://www.businessinsider.com/live-events-unicorn-startup-hopin-is-laying-off-tk-staff-2022-7?op=1&scrolla=5eb6d68b7fedc32c19ef33b4
2325,SundaySky,24,0.13,Marketing,New York City,USA,United States,Northern America,North America,2022-07-11,2022,Q3,7,Monday,28,Series D,74,https://en.globes.co.il/en/article-clearhaven-partners-buys-israeli-co-sundaysky-1001417731
941,Forward,NA,0.05,Healthcare,SF Bay Area,USA,United States,Northern America,North America,2022-07-11,2022,Q3,7,Monday,28,Series D,225,https://www.fiercehealthcare.com/health-tech/primary-care-startup-forward-cut-5-workforce-amid-extremely-tough-market-conditions
1146,Hubilo,45,0.12,Marketing,SF Bay Area,USA,United States,Northern America,North America,2022-07-12,2022,Q3,7,Tuesday,28,Series B,153,https://inc42.com/buzz/hubilo-lays-off-12-workforce-as-physical-events-resume/
1547,Microsoft,NA,NA,Other,Seattle,USA,United States,Northern America,North America,2022-07-12,2022,Q3,7,Tuesday,28,Post-IPO,1,https://www.cnbc.com/2022/07/12/microsoft-cuts-small-percentage-of-employees-as-new-fiscal-year-begins.html
2263,Spring,NA,NA,Retail,SF Bay Area,USA,United States,Northern America,North America,2022-07-12,2022,Q3,7,Tuesday,28,Unknown,61,https://www.businessinsider.com/merch-company-spring-has-laid-off-staff-creator-economy-2022-7
1032,Gopuff,1500,0.1,Food,Philadelphia,USA,United States,Northern America,North America,2022-07-12,2022,Q3,7,Tuesday,28,Series H,3400,https://www.bloomberg.com/news/articles/2022-07-12/gopuff-is-cutting-10-jobs-in-us-closing-warehouses-to-preserve-cash
947,Fraazo,150,NA,Food,Mumbai,IND,India,Southern Asia,Asia,2022-07-12,2022,Q3,7,Tuesday,28,Series B,63,https://inc42.com/buzz/exclusive-fraazo-lays-off-150-employees-shuts-50-dark-stores/
61,Airlift,NA,1,Logistics,Lahore,PAK,Pakistan,Southern Asia,Asia,2022-07-12,2022,Q3,7,Tuesday,28,Series B,109,https://techcrunch.com/2022/07/12/airlift-shutdown/
214,Babylon,100,NA,Healthcare,London,GBR,United Kingdom,Northern Europe,Europe,2022-07-12,2022,Q3,7,Tuesday,28,Post-IPO,1100,https://www.bloomberg.com/news/articles/2022-07-12/uk-health-app-babylon-plans-job-cuts-in-bid-to-slash-costs#xj4y7vzkg
358,Bryter,100,0.3,Product,Berlin,DEU,Germany,Western Europe,Europe,2022-07-13,2022,Q3,7,Wednesday,28,Series B,89,https://twitter.com/pierre_vannier/status/1547311744837685249
2654,Wave,300,0.15,Finance,Dakar,SEN,Senegal,Sub-Saharan Africa,Africa,2022-07-13,2022,Q3,7,Wednesday,28,Series A,292,https://techcrunch.com/2022/07/13/wave-a-stripe-backed-african-fintech-valued-at-1-7-billion-cut-15-of-its-staff-in-june/
153,Arrival,NA,0.3,Transportation,London,GBR,United Kingdom,Northern Europe,Europe,2022-07-13,2022,Q3,7,Wednesday,28,Post-IPO,629,https://techcrunch.com/2022/07/13/arrival-to-slash-costs-cut-up-to-30-of-workforce-to-meet-on-ev-van-production-target/
1241,Involves,70,0.18,Retail,Florianópolis,BRA,Brazil,Latin America and the Caribbean,South America,2022-07-13,2022,Q3,7,Wednesday,28,Unknown,23,https://www.baguete.com.br/noticias/13/07/2022/involves-demite-18
856,Fabric,120,0.4,Logistics,New York City,USA,United States,Northern America,North America,2022-07-13,2022,Q3,7,Wednesday,28,Series C,336,https://techcrunch.com/2022/07/13/fabric-lays-off-40-of-staff-as-it-shifts-strategy-from-service-to-platform/
1791,Papa,NA,0.15,Other,Miami,USA,United States,Northern America,North America,2022-07-13,2022,Q3,7,Wednesday,28,Series D,241,https://www.linkedin.com/posts/andrew-parker-30904417_today-was-a-tough-day-for-papa-in-light-activity-6953092571120201728-HFiM/
2458,Tonal,262,0.35,Fitness,SF Bay Area,USA,United States,Northern America,North America,2022-07-13,2022,Q3,7,Wednesday,28,Series E,450,https://www.cnbc.com/2022/07/13/peloton-rival-tonal-cuts-jobs-ahead-of-possible-recession-ipo.html
1686,Nuro,7,NA,Transportation,SF Bay Area,USA,United States,Northern America,North America,2022-07-13,2022,Q3,7,Wednesday,28,Series D,2100,https://www.therobotreport.com/nuro-lays-off-employees-in-texas-california-and-arizona/
495,CircleUp,NA,NA,Finance,SF Bay Area,USA,United States,Northern America,North America,2022-07-13,2022,Q3,7,Wednesday,28,Series C,53,https://docs.google.com/spreadsheets/d/1ZfABpORnbm4dPfT-45YtOIJ1SonNkXUWXLPXdeCc5bg/edit#gid=0
485,ChowNow,100,0.2,Food,Los Angeles,USA,United States,Northern America,North America,2022-07-13,2022,Q3,7,Wednesday,28,Series C,64,https://techcrunch.com/2022/07/13/signaling-tough-times-ahead-chownow-lays-off-employees/
3,100 Thieves,12,NA,Consumer,Los Angeles,USA,United States,Northern America,North America,2022-07-13,2022,Q3,7,Wednesday,28,Series C,120,https://www.dexerto.com/esports/100-thieves-layoffs-social-content-teams-1870915/
597,Cosuno,NA,NA,Construction,Berlin,DEU,Germany,Western Europe,Europe,2022-07-14,2022,Q3,7,Thursday,28,Series B,45,Company exec
1735,OpenSea,NA,0.2,Crypto,New York City,USA,United States,Northern America,North America,2022-07-14,2022,Q3,7,Thursday,28,Series C,427,https://twitter.com/dfinzer/status/1547648521607659522?s=20&t=DZC6VC-Ee3Eb3BnfHytydA
94,Alto Pharmacy,NA,NA,Healthcare,SF Bay Area,USA,United States,Northern America,North America,2022-07-14,2022,Q3,7,Thursday,28,Series E,560,https://www.linkedin.com/news/story/alto-gets-amazon-exec-lays-off-staff-4833793/
2410,The Mom Project,54,0.15,HR,Chicago,USA,United States,Northern America,North America,2022-07-14,2022,Q3,7,Thursday,28,Series C,115,https://www.linkedin.com/posts/the-mom-project_today-we-shared-the-difficult-news-with-activity-6953445024575475712-VHen/
1316,Kiavi,39,0.07,Real Estate,SF Bay Area,USA,United States,Northern America,North America,2022-07-14,2022,Q3,7,Thursday,28,Series E,240,https://www.housingwire.com/articles/fix-and-flip-lender-kiavi-lays-off-7-of-employees/
2751,Zego,85,0.17,Finance,London,GBR,United Kingdom,Northern Europe,Europe,2022-07-14,2022,Q3,7,Thursday,28,Series C,202,https://coverager.com/layoffs-at-zego/
2561,Unstoppable Domains,42,0.25,Crypto,SF Bay Area,USA,United States,Northern America,North America,2022-07-14,2022,Q3,7,Thursday,28,Series B,7,https://twitter.com/matthewegould/status/1547699609480286208
1099,Heroes,24,0.2,Retail,London,GBR,United Kingdom,Northern Europe,Europe,2022-07-15,2022,Q3,7,Friday,28,Unknown,265,https://www.businessinsider.com/amazon-rollup-heroes-quietly-laid-off-staff-2022-7
2315,StyleSeat,NA,0.17,Consumer,SF Bay Area,USA,United States,Northern America,North America,2022-07-15,2022,Q3,7,Friday,28,Series C,40,https://docs.google.com/spreadsheets/d/13RoAEMURt-b7z31Pep9DbfDFpIUnxK5jnFhexL59_SQ/edit#gid=0
1922,Project44,63,0.05,Logistics,Chicago,USA,United States,Northern America,North America,2022-07-15,2022,Q3,7,Friday,28,Unknown,817,https://www.freightwaves.com/news/project44-cuts-5-of-global-workforce-plans-for-engineering-first-focus
349,Bright Money,100,0.5,Finance,Bengaluru,IND,India,Southern Asia,Asia,2022-07-15,2022,Q3,7,Friday,28,Series A,31,https://www.outlookindia.com/business/sequoia-backed-bright-money-is-latest-start-up-to-hand-out-pink-slips-news-211290?
163,Aspire,23,NA,Marketing,SF Bay Area,USA,United States,Northern America,North America,2022-07-15,2022,Q3,7,Friday,28,Series A,27,https://www.businessinsider.com/influencer-marketing-firm-aspire-lays-off-staffers-creator-economy-2022-7
1777,PACT Pharma,94,NA,Healthcare,SF Bay Area,USA,United States,Northern America,North America,2022-07-18,2022,Q3,7,Monday,29,Series C,200,https://www.fiercebiotech.com/biotech/personalized-cancer-therapy-biotech-pact-pharma-lets-go-nearly-100-staffers
787,Elemy,NA,NA,Healthcare,SF Bay Area,USA,United States,Northern America,North America,2022-07-18,2022,Q3,7,Monday,29,Series B,323,https://bhbusiness.com/2022/07/18/several-large-autism-service-providers-in-the-u-s-are-undergoing-a-wave-of-layoffs-and-closures/
2444,TikTok,NA,NA,Consumer,Los Angeles,USA,United States,Northern America,North America,2022-07-18,2022,Q3,7,Monday,29,Acquired,NA,https://www.wired.com/story/tiktok-layoffs-company-wide-restructuring/
982,Gemini,68,0.07,Crypto,New York City,USA,United States,Northern America,North America,2022-07-18,2022,Q3,7,Monday,29,Unknown,423,https://techcrunch.com/2022/07/18/crypto-exchange-gemini-executes-second-round-of-layoffs-less-than-two-months-after-axing-10-of-staff/
1465,Lusha,30,0.1,Marketing,New York City,USA,United States,Northern America,North America,2022-07-18,2022,Q3,7,Monday,29,Series B,245,https://www.calcalistech.com/ctechnews/article/rjqkrgx3q
957,Freshly,NA,0.25,Food,New York City,USA,United States,Northern America,North America,2022-07-18,2022,Q3,7,Monday,29,Acquired,107,https://www.crainsnewyork.com/small-business/meal-delivery-firm-freshly-lays-25-percent-nyc-workforce
2621,Vimeo,NA,0.06,Consumer,New York City,USA,United States,Northern America,North America,2022-07-18,2022,Q3,7,Monday,29,Post-IPO,450,https://www.businessinsider.com/vimeo-conducts-layoffs-job-cuts-2022-7
1160,Hydrow,NA,0.35,Fitness,Boston,USA,United States,Northern America,North America,2022-07-18,2022,Q3,7,Monday,29,Series D,269,https://www.bostonglobe.com/2022/07/21/business/rough-waters-tech-rowing-startup-hydrow-lays-off-35-percent-staff/
1240,Invitae,1000,NA,Healthcare,SF Bay Area,USA,United States,Northern America,North America,2022-07-19,2022,Q3,7,Tuesday,29,Post-IPO,2000,https://www.genomeweb.com/business-news/invitae-lay-over-1000-workers-amid-restructuring-leadership-transition#.YtbajOzMK8D
2294,Stint,28,0.2,HR,London,GBR,United Kingdom,Northern Europe,Europe,2022-07-19,2022,Q3,7,Tuesday,29,Unknown,NA,https://sifted.eu/articles/startup-tech-company-layoffs/
417,Capsule,NA,0.13,Healthcare,New York City,USA,United States,Northern America,North America,2022-07-19,2022,Q3,7,Tuesday,29,Series D,570,Internal memo
2126,SellerX,28,NA,Retail,Berlin,DEU,Germany,Western Europe,Europe,2022-07-19,2022,Q3,7,Tuesday,29,Unknown,766,https://sifted.eu/articles/layoffs-amazon-aggregators-downturn/
1709,Olive,450,0.31,Healthcare,Columbus,USA,United States,Northern America,North America,2022-07-19,2022,Q3,7,Tuesday,29,Series H,856,https://oliveai.com/important-changes-to-our-business
1472,M1,38,NA,Finance,Chicago,USA,United States,Northern America,North America,2022-07-19,2022,Q3,7,Tuesday,29,Series E,323,Internal memo
143,Arc,13,NA,HR,SF Bay Area,USA,United States,Northern America,North America,2022-07-20,2022,Q3,7,Wednesday,29,Seed,1,https://www.linkedin.com/posts/weitingliu_today-i-shared-the-hard-news-about-the-difficult-activity-6955435904693878784-hl3J/
2254,Splice,23,NA,Media,New York City,USA,United States,Northern America,North America,2022-07-20,2022,Q3,7,Wednesday,29,Series D,159,https://www.washingtonpost.com/business/2022/08/02/job-openings-labor-market-jolts/
1282,Just Eat Takeaway,390,NA,Food,Amsterdam,NLD,Netherlands,Western Europe,Europe,2022-07-20,2022,Q3,7,Wednesday,29,Post-IPO,2800,https://www.reuters.com/business/retail-consumer/just-eat-takeaway-cut-staff-france-spokesperson-says-2022-07-20/
2754,Zencity,30,0.2,Other,Tel Aviv,ISR,Israel,Western Asia,Asia,2022-07-20,2022,Q3,7,Wednesday,29,Unknown,51,https://www.calcalistech.com/ctechnews/article/bysqkusnc
1235,Introhive,57,0.16,Sales,Ferdericton,CAN,Canada,Northern America,North America,2022-07-20,2022,Q3,7,Wednesday,29,Series C,125,https://entrevestor.com/home/entry/introhive-lays-off-staff-braces-for-recession
922,Flyhomes,200,0.2,Real Estate,Seattle,USA,United States,Northern America,North America,2022-07-20,2022,Q3,7,Wednesday,29,Series C,310,https://www.geekwire.com/2022/seattle-real-estate-startup-flyhomes-cuts-20-of-staff-citing-uncertain-economic-conditions/
936,Forma.ai,15,0.09,Sales,Toronto,CAN,Canada,Northern America,North America,2022-07-20,2022,Q3,7,Wednesday,29,Series B,58,Internal memo
1467,Lyft,60,0.02,Transportation,SF Bay Area,USA,United States,Northern America,North America,2022-07-20,2022,Q3,7,Wednesday,29,Post-IPO,4900,https://www.wsj.com/articles/lyft-lays-off-about-60-employees-folds-its-car-rentals-for-riders-11658340622
308,BlueStacks,60,NA,Other,SF Bay Area,USA,United States,Northern America,North America,2022-07-20,2022,Q3,7,Wednesday,29,Series C,48,https://inc42.com/buzz/exclusive-a16z-backed-bluestacks-lays-off-60-indian-employees/
2581,Varo,75,NA,Finance,SF Bay Area,USA,United States,Northern America,North America,2022-07-20,2022,Q3,7,Wednesday,29,Series E,992,https://www.axios.com/pro/fintech-deals/2022/07/20/varo-bank-lays-off-75
2684,WHOOP,95,0.15,Fitness,Boston,USA,United States,Northern America,North America,2022-07-21,2022,Q3,7,Thursday,29,Series F,404,https://frontofficesports.com/fitness-company-whoop-slashes-workforce-by-15/
1608,Mural,NA,NA,Product,SF Bay Area,USA,United States,Northern America,North America,2022-07-21,2022,Q3,7,Thursday,29,Series C,192,Internal memo
